shipment_id,sender,receiver,message_type,message_content,is_fraudulent,fraud_probability,created_at
SHP-1376,info@summitlogistics.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1376 in San Francisco, CA. Estimated arrival in Detroit, MI remains unchanged.",0,0.11,2026-06-01 09:22:51
SHP-1377,+15556305659,+15551086558,SMS,Refueling. Trailer locks checked and secure.,0,0.05,2026-04-21 15:22:51
SHP-1377,info@northerntransport.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.2,2026-04-21 15:22:51
SHP-1377,info@northerntransport.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.24,2026-04-21 15:22:51
SHP-1378,info@horizonfreight.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.06,2026-05-18 14:22:51
SHP-1379,info@kryptonlogistics.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1379. Let us know if you need anything else.",0,0.09,2026-04-06 10:22:51
SHP-1380,+15557399761,+15557739123,SMS,DriverJohn here. SHP SHP-1380 load completed. Departing origin now.,0,0.15,2026-04-01 17:22:51
SHP-1381,+15554229300,+15552812049,SMS,DriverJohn here. SHP SHP-1381 load completed. Departing origin now.,0,0.0,2026-06-11 17:22:51
SHP-1381,info@northerntransport.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.2,2026-06-11 17:22:51
SHP-1382,info@goldstarlogistics.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1382 in Houston, TX. Estimated arrival in Detroit, MI remains unchanged.",0,0.15,2026-04-16 21:22:51
SHP-1383,info@quantumlogistics.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1383. Let us know if you need anything else.",0,0.06,2026-06-10 00:22:51
SHP-1384,+15556555698,+15556631448,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.1,2026-04-02 00:22:51
SHP-1384,info@redlinetransport.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1384. Let us know if you need anything else.",0,0.11,2026-04-02 00:22:51
SHP-1384,info@redlinetransport.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.05,2026-04-02 00:22:51
SHP-1385,info@atlascargo.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1385. Let us know if you need anything else.",0,0.09,2026-05-06 13:22:51
SHP-1385,info@atlascargo.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1385 in Seattle, WA. Estimated arrival in Miami, FL remains unchanged.",0,0.01,2026-05-06 13:22:51
SHP-1386,info@deltafreight.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1386 in Dallas, TX. Estimated arrival in Denver, CO remains unchanged.",0,0.21,2026-04-29 19:22:51
SHP-1386,info@deltafreight.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.05,2026-04-29 19:22:51
SHP-1386,info@deltafreight.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1386 in Dallas, TX. Estimated arrival in Denver, CO remains unchanged.",0,0.23,2026-04-29 19:22:51
SHP-1387,+15552096852,+15552987988,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.22,2026-04-24 01:22:51
SHP-1387,info@atlascargo.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.05,2026-04-24 01:22:51
SHP-1387,+15557278962,+15556334342,SMS,Refueling. Trailer locks checked and secure.,0,0.24,2026-04-24 01:22:51
SHP-1388,+15554510423,+15552365794,SMS,Refueling. Trailer locks checked and secure.,0,0.2,2026-06-12 22:22:51
SHP-1388,info@horizonfreight.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.13,2026-06-12 22:22:51
SHP-1388,+15559364914,+15559705569,SMS,Refueling. Trailer locks checked and secure.,0,0.04,2026-06-12 22:22:51
SHP-1389,info@westcoastfreight.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.22,2026-06-07 10:22:51
SHP-1390,+15554861738,+15551690263,SMS,Refueling. Trailer locks checked and secure.,0,0.13,2026-04-10 16:22:51
SHP-1390,+15558148811,+15558569061,SMS,Refueling. Trailer locks checked and secure.,0,0.11,2026-04-10 16:22:51
SHP-1390,+15559347387,+15556318720,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.1,2026-04-10 16:22:51
SHP-1391,info@frontierhauling.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1391. Let us know if you need anything else.",0,0.02,2026-06-02 10:22:51
SHP-1392,info@blueskytransport.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1392 in Chicago, IL. Estimated arrival in Detroit, MI remains unchanged.",0,0.07,2026-04-28 20:22:51
SHP-1392,+15557774826,+15557807497,SMS,DriverJohn here. SHP SHP-1392 load completed. Departing origin now.,0,0.12,2026-04-28 20:22:51
SHP-1393,info@quantumlogistics.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1393 in Houston, TX. Estimated arrival in Las Vegas, NV remains unchanged.",0,0.21,2026-04-23 06:22:51
SHP-1393,+15558007639,+15554516248,SMS,Refueling. Trailer locks checked and secure.,0,0.11,2026-04-23 06:22:51
SHP-1394,+15556027078,+15556470706,SMS,DriverJohn here. SHP SHP-1394 load completed. Departing origin now.,0,0.14,2026-05-09 00:22:51
SHP-1394,info@redlinetransport.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.24,2026-05-09 00:22:51
SHP-1395,+15552564332,+15553876011,SMS,DriverJohn here. SHP SHP-1395 load completed. Departing origin now.,0,0.17,2026-05-23 17:22:51
SHP-1395,info@kryptonlogistics.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1395. Let us know if you need anything else.",0,0.21,2026-05-23 17:22:51
SHP-1395,+15551450275,+15554132173,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.02,2026-05-23 17:22:51
SHP-1396,info@metrologistics.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1396. Let us know if you need anything else.",0,0.03,2026-03-25 19:22:51
SHP-1396,+15559023722,+15552153651,SMS,Refueling. Trailer locks checked and secure.,0,0.24,2026-03-25 19:22:51
SHP-1397,+15555621132,+15554384010,SMS,DriverJohn here. SHP SHP-1397 load completed. Departing origin now.,0,0.25,2026-06-10 08:22:51
SHP-1397,+15552073239,+15557698083,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.13,2026-06-10 08:22:51
SHP-1397,+15558720951,+15558762741,SMS,DriverJohn here. SHP SHP-1397 load completed. Departing origin now.,0,0.18,2026-06-10 08:22:51
SHP-1398,+15558681081,+15557453607,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.17,2026-04-16 03:22:51
SHP-1398,info@jupitershipping.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.17,2026-04-16 03:22:51
SHP-1398,info@jupitershipping.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.22,2026-04-16 03:22:51
SHP-1399,+15555240720,+15554479126,SMS,Driver: Reroute load SHP-1399 now. Destination changed. Go to loading dock 4 behind retail complex.,1,0.83,2026-06-02 17:22:51
SHP-1400,info@cascadelogistics.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1400 in Dallas, TX. Estimated arrival in Las Vegas, NV remains unchanged.",0,0.17,2026-03-28 14:22:51
SHP-1400,+15559132910,+15558740286,SMS,DriverJohn here. SHP SHP-1400 load completed. Departing origin now.,0,0.02,2026-03-28 14:22:51
SHP-1400,info@cascadelogistics.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.04,2026-03-28 14:22:51
SHP-1401,+15553575243,+15558393014,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.04,2026-05-13 19:22:51
SHP-1401,info@interstatecarriers.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.05,2026-05-13 19:22:51
SHP-1401,info@interstatecarriers.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.16,2026-05-13 19:22:51
SHP-1402,info@westcoastfreight.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1402. Let us know if you need anything else.",0,0.0,2026-05-11 20:22:51
SHP-1403,info@atlascargo.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1403 in Chicago, IL. Estimated arrival in Detroit, MI remains unchanged.",0,0.08,2026-04-15 13:22:51
SHP-1403,info@atlascargo.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.05,2026-04-15 13:22:51
SHP-1404,info@redlinetransport.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.06,2026-03-26 02:22:51
SHP-1404,+15557190456,+15551737173,SMS,DriverJohn here. SHP SHP-1404 load completed. Departing origin now.,0,0.22,2026-03-26 02:22:51
SHP-1405,+15553230219,+15556570816,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.16,2026-04-14 22:22:51
SHP-1405,+15559088805,+15552132688,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.0,2026-04-14 22:22:51
SHP-1405,+15557415127,+15559573595,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.13,2026-04-14 22:22:51
SHP-1406,+15559367241,+15555976369,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.04,2026-04-25 09:22:51
SHP-1407,info@goldstarlogistics.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1407 in Seattle, WA. Estimated arrival in Miami, FL remains unchanged.",0,0.09,2026-03-30 06:22:51
SHP-1408,info@goldstarlogistics.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.23,2026-03-24 16:22:51
SHP-1409,dispatch@verizon-dispatcher.org,ops@controlcenter.com,Email,Notice of Carrier Change: Driver John is unavailable. Carrier has been switched to Priority Logistics. Please release the load to truck ID CAR-619.,1,0.87,2026-04-15 13:22:51
SHP-1409,dispatch@outlook-logistics.com,ops@controlcenter.com,Email,"URGENT UPDATE: Shipment SHP-1409 has been rerouted due to warehouse maintenance. Deliver to alternative dock: 404 Industrial Way, Denver, CO immediately.",1,0.98,2026-04-15 13:22:51
SHP-1410,info@libertycargo.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1410 in Houston, TX. Estimated arrival in Miami, FL remains unchanged.",0,0.15,2026-04-13 05:22:51
SHP-1410,info@libertycargo.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.18,2026-04-13 05:22:51
SHP-1411,info@interstatecarriers.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1411. Let us know if you need anything else.",0,0.0,2026-05-05 18:22:51
SHP-1412,info@quantumlogistics.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.22,2026-05-11 02:22:51
SHP-1412,info@quantumlogistics.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.23,2026-05-11 02:22:51
SHP-1412,info@quantumlogistics.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.19,2026-05-11 02:22:51
SHP-1413,info@interstatecarriers.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1413 in Chicago, IL. Estimated arrival in Houston, TX remains unchanged.",0,0.16,2026-05-18 13:22:51
SHP-1413,info@interstatecarriers.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.07,2026-05-18 13:22:51
SHP-1414,+15557671743,+15552348021,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.22,2026-04-13 14:22:51
SHP-1414,info@oceanicshipping.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.06,2026-04-13 14:22:51
SHP-1414,+15559399459,+15559945633,SMS,Refueling. Trailer locks checked and secure.,0,0.15,2026-04-13 14:22:51
SHP-1415,+15551026484,+15552625220,SMS,DriverJohn here. SHP SHP-1415 load completed. Departing origin now.,0,0.19,2026-05-14 12:22:51
SHP-1416,+15554566389,+15554114489,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.01,2026-04-19 05:22:51
SHP-1417,+15553091809,+15555643299,SMS,DriverJohn here. SHP SHP-1417 load completed. Departing origin now.,0,0.09,2026-06-13 19:22:51
SHP-1418,info@summitlogistics.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.15,2026-06-06 15:22:51
SHP-1418,+15559152488,+15558939511,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.15,2026-06-06 15:22:51
SHP-1418,+15557220742,+15556755884,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.2,2026-06-06 15:22:51
SHP-1419,info@libertycargo.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.07,2026-05-22 12:22:51
SHP-1420,+15551279010,+15557043247,SMS,DriverJohn here. SHP SHP-1420 load completed. Departing origin now.,0,0.24,2026-05-29 03:22:51
SHP-1420,+15558454220,+15554918463,SMS,Refueling. Trailer locks checked and secure.,0,0.1,2026-05-29 03:22:51
SHP-1420,info@westcoastfreight.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1420 in Seattle, WA. Estimated arrival in Boston, MA remains unchanged.",0,0.11,2026-05-29 03:22:51
SHP-1421,info@pinnaclefreight.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1421 in Miami, FL. Estimated arrival in Las Vegas, NV remains unchanged.",0,0.21,2026-05-30 08:22:51
SHP-1421,+15553819458,+15558487448,SMS,DriverJohn here. SHP SHP-1421 load completed. Departing origin now.,0,0.12,2026-05-30 08:22:51
SHP-1422,+15558991026,+15553065243,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.23,2026-04-14 00:22:51
SHP-1423,+15554915256,+15554750560,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.03,2026-06-15 00:22:51
SHP-1423,info@unitedcargo.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1423. Let us know if you need anything else.",0,0.02,2026-06-15 00:22:51
