label,text
ham,"The driver check-in is complete for SHP-94328, loading will begin in 15 minutes."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 12:15 AM."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 11:30 AM."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 1:00 PM."
ham,"Hi Jessica, how are you? Are we still meeting for lunch today?"
ham,"Hey Emma, did you finish the spreadsheet for the inventory logs?"
ham,"The driver check-in is complete for SHP-23542, loading will begin in 15 minutes."
ham,Are you free this weekend Emma? Let me know.
ham,Are you free this weekend David? Let me know.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 2:15 AM."
spam,Important notification from bank: Your debit card ending in 7476 is temporarily blocked. Verify credentials at http://bank-card-unlock.org/verify-59214
ham,Are you free this weekend Alex? Let me know.
ham,"Hey John, did you finish the spreadsheet for the inventory logs?"
ham,"The driver check-in is complete for SHP-56615, loading will begin in 10 minutes."
spam,Important notification from bank: Your debit card ending in 1976 is temporarily blocked. Verify credentials at http://bank-card-unlock.org/verify-46052
ham,"Hi Karen, how are you? Are we still meeting for lunch today?"
ham,Are you free this weekend Karen? Let me know.
ham,"Hi David, how are you? Are we still meeting for lunch today?"
ham,"The driver check-in is complete for SHP-42671, loading will begin in 10 minutes."
ham,"Hi Alex, how are you? Are we still meeting for lunch today?"
ham,Please confirm if the shipment package SHP-11677 has been received at the dispatch office.
ham,"The driver check-in is complete for SHP-63302, loading will begin in 15 minutes."
ham,"The driver check-in is complete for SHP-11141, loading will begin in 45 minutes."
ham,Please confirm if the shipment package SHP-85261 has been received at the dispatch office.
ham,Please confirm if the shipment package SHP-29072 has been received at the dispatch office.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 8:30 PM."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 3:15 PM."
ham,"The driver check-in is complete for SHP-52840, loading will begin in 45 minutes."
ham,Are you free this weekend David? Let me know.
ham,"The driver check-in is complete for SHP-77742, loading will begin in 10 minutes."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 10:45 PM."
ham,Please confirm if the shipment package SHP-75266 has been received at the dispatch office.
ham,"Hey Sarah, did you finish the spreadsheet for the inventory logs?"
ham,"Ok, sounds good. I will meet you at the terminal entrance at 10:30 AM."
ham,"Hey Emily, did you finish the spreadsheet for the inventory logs?"
ham,"Ok, sounds good. I will meet you at the terminal entrance at 1:45 PM."
ham,"The driver check-in is complete for SHP-44835, loading will begin in 30 minutes."
ham,"Hey Alex, did you finish the spreadsheet for the inventory logs?"
ham,"The driver check-in is complete for SHP-81693, loading will begin in 30 minutes."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 12:30 PM."
ham,"Hi Sarah, how are you? Are we still meeting for lunch today?"
ham,"Ok, sounds good. I will meet you at the terminal entrance at 1:30 PM."
ham,Please confirm if the shipment package SHP-46476 has been received at the dispatch office.
ham,"Hey Chris, did you finish the spreadsheet for the inventory logs?"
ham,"Hi Emily, how are you? Are we still meeting for lunch today?"
spam,"URGENT: Change your bank details to complete payment transaction routing 803908, account 26290355. Confirm deposit."
ham,Please confirm if the shipment package SHP-32369 has been received at the dispatch office.
spam,Enter verification code OTP 1572 to authenticate payment request of Rs. 5000. Do not share code.
ham,Are you free this weekend Emily? Let me know.
ham,Are you free this weekend Emily? Let me know.
ham,"The driver check-in is complete for SHP-83034, loading will begin in 15 minutes."
ham,Please confirm if the shipment package SHP-27431 has been received at the dispatch office.
spam,URGENT! You have won a 1-week free membership in our prize draw! Claim your reward now at http://win-now.com/draw/25868
ham,Please confirm if the shipment package SHP-74770 has been received at the dispatch office.
ham,"The driver check-in is complete for SHP-62660, loading will begin in 15 minutes."
ham,Please confirm if the shipment package SHP-40438 has been received at the dispatch office.
ham,"The driver check-in is complete for SHP-22079, loading will begin in 10 minutes."
ham,Please confirm if the shipment package SHP-89522 has been received at the dispatch office.
ham,"The driver check-in is complete for SHP-93568, loading will begin in 45 minutes."
ham,"Hey Karen, did you finish the spreadsheet for the inventory logs?"
ham,"Hi Emily, how are you? Are we still meeting for lunch today?"
ham,"Ok, sounds good. I will meet you at the terminal entrance at 10:30 PM."
ham,"The driver check-in is complete for SHP-86724, loading will begin in 20 minutes."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 4:30 AM."
ham,Are you free this weekend David? Let me know.
ham,Are you free this weekend Alex? Let me know.
ham,"Hey Jessica, did you finish the spreadsheet for the inventory logs?"
spam,"URGENT: Change your bank details to complete payment transaction routing 613051, account 15822680. Confirm deposit."
ham,Are you free this weekend Chris? Let me know.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 8:15 PM."
ham,"The driver check-in is complete for SHP-91738, loading will begin in 30 minutes."
ham,"The driver check-in is complete for SHP-47212, loading will begin in 30 minutes."
spam,"URGENT: Change your bank details to complete payment transaction routing 651717, account 66702677. Confirm deposit."
ham,"Hey David, did you finish the spreadsheet for the inventory logs?"
ham,Are you free this weekend John? Let me know.
ham,"The driver check-in is complete for SHP-16191, loading will begin in 30 minutes."
ham,Are you free this weekend John? Let me know.
ham,"Hey David, did you finish the spreadsheet for the inventory logs?"
ham,Please confirm if the shipment package SHP-46208 has been received at the dispatch office.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 2:15 AM."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 1:00 AM."
ham,Please confirm if the shipment package SHP-32809 has been received at the dispatch office.
spam,Important notification from bank: Your debit card ending in 8198 is temporarily blocked. Verify credentials at http://bank-card-unlock.org/verify-65520
ham,"The driver check-in is complete for SHP-13856, loading will begin in 30 minutes."
ham,Please confirm if the shipment package SHP-97540 has been received at the dispatch office.
ham,"The driver check-in is complete for SHP-55577, loading will begin in 20 minutes."
spam,URGENT! You have won a 1-week free membership in our prize draw! Claim your reward now at http://win-now.com/draw/51108
spam,URGENT! You have won a 1-week free membership in our prize draw! Claim your reward now at http://win-now.com/draw/32815
ham,"Hi Emma, how are you? Are we still meeting for lunch today?"
ham,"Hi David, how are you? Are we still meeting for lunch today?"
spam,Congratulations selected winner! Your mobile number won Rs. 450 cash sweepstakes. Claim ticket details here: http://sweepstakes-20153.net
ham,"Hi David, how are you? Are we still meeting for lunch today?"
ham,"The driver check-in is complete for SHP-70044, loading will begin in 30 minutes."
ham,Are you free this weekend Emma? Let me know.
ham,"Hey Alex, did you finish the spreadsheet for the inventory logs?"
ham,"Ok, sounds good. I will meet you at the terminal entrance at 7:30 AM."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 6:00 PM."
ham,"The driver check-in is complete for SHP-86712, loading will begin in 45 minutes."
ham,"Hi Emma, how are you? Are we still meeting for lunch today?"
ham,"The driver check-in is complete for SHP-68747, loading will begin in 15 minutes."
ham,Please confirm if the shipment package SHP-10049 has been received at the dispatch office.
ham,Are you free this weekend John? Let me know.
ham,"The driver check-in is complete for SHP-51210, loading will begin in 10 minutes."
ham,"The driver check-in is complete for SHP-32470, loading will begin in 20 minutes."
ham,Are you free this weekend Emma? Let me know.
spam,Claim your Rs. 150 free gift voucher card today. Click link: http://promo-reward.net/claim-74453
spam,Enter verification code OTP 9325 to authenticate payment request of Rs. 450. Do not share code.
ham,"Hi Emily, how are you? Are we still meeting for lunch today?"
ham,Are you free this weekend Chris? Let me know.
ham,Are you free this weekend Sarah? Let me know.
ham,Please confirm if the shipment package SHP-42398 has been received at the dispatch office.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 9:30 PM."
ham,Please confirm if the shipment package SHP-61371 has been received at the dispatch office.
ham,Are you free this weekend Sarah? Let me know.
spam,"Hi, you have a package held due to unpaid courier charge. Pay Rs. 950 customs fee immediately: http://held-package.net/pay-66621"
ham,"Hi John, how are you? Are we still meeting for lunch today?"
ham,Please confirm if the shipment package SHP-43061 has been received at the dispatch office.
spam,URGENT! You have won a 1-week free membership in our prize draw! Claim your reward now at http://win-now.com/draw/51648
ham,"Hi Chris, how are you? Are we still meeting for lunch today?"
spam,Important notification from bank: Your debit card ending in 2670 is temporarily blocked. Verify credentials at http://bank-card-unlock.org/verify-90109
ham,Please confirm if the shipment package SHP-77404 has been received at the dispatch office.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 8:45 PM."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 8:45 AM."
ham,"Hi Michael, how are you? Are we still meeting for lunch today?"
ham,Please confirm if the shipment package SHP-91726 has been received at the dispatch office.
ham,Are you free this weekend Chris? Let me know.
ham,Are you free this weekend Karen? Let me know.
spam,"Hi, you have a package held due to unpaid courier charge. Pay Rs. 1500 customs fee immediately: http://held-package.net/pay-27198"
ham,Are you free this weekend Alex? Let me know.
ham,Are you free this weekend Alex? Let me know.
ham,"Hi Michael, how are you? Are we still meeting for lunch today?"
spam,"Hi, you have a package held due to unpaid courier charge. Pay Rs. 950 customs fee immediately: http://held-package.net/pay-26824"
ham,Please confirm if the shipment package SHP-47414 has been received at the dispatch office.
ham,Are you free this weekend Jessica? Let me know.
ham,"Hi Sarah, how are you? Are we still meeting for lunch today?"
